# Matrix with as entries the values of fidelity dimension times x iterations
1.044230076900981991e-01,1.044178589739840207e-01,1.044230076900981991e-01,1.044178589739840207e-01,1.044230076900981991e-01,1.044178589739840207e-01,1.044178589739840207e-01,1.044178589739840207e-01,1.044178589739840207e-01,1.044230076900981991e-01,1.044178589739840207e-01,1.044230076900981991e-01,1.044230076900981991e-01,1.044178589739840207e-01,1.044230076900981991e-01,1.044230076900981991e-01,1.044178589739840207e-01,1.044230076900981991e-01,1.044178589739840207e-01,1.044230076900981991e-01
1.349204424382108025e-01,1.349370225025047498e-01,1.349370225025047776e-01,1.349035967407067604e-01,1.349699191348737171e-01,1.349536047644738501e-01,1.349370225025047776e-01,1.349699191348737171e-01,1.349536047644738501e-01,1.349035967407067604e-01,1.349035967407067604e-01,1.349536047644738501e-01,1.349699191348737171e-01,1.349699191348737171e-01,1.349370225025047498e-01,1.349699191348737171e-01,1.349536047644738501e-01,1.349370225025047498e-01,1.349699191348737171e-01,1.349536047644738501e-01
1.840570148590432720e-01,1.840351656791637813e-01,1.840108829892570519e-01,1.839405259151253302e-01,1.841226109097106878e-01,1.839405259151253025e-01,1.840582380453975597e-01,1.839647822446736358e-01,1.839878283190507502e-01,1.840121020714487188e-01,1.841226109097106878e-01,1.841226109097106878e-01,1.841226109097106878e-01,1.839878283190507502e-01,1.839405257475044131e-01,1.841226109097106878e-01,1.839380923226476006e-01,1.839878281938408244e-01,1.840800959329516318e-01,1.840800959329516318e-01
2.471998921146815187e-01,2.474540630366238447e-01,2.474273648963683236e-01,2.473954406331846101e-01,2.471645742826239500e-01,2.471896291403517520e-01,2.474829248599550169e-01,2.474450632107807191e-01,2.475513984334356821e-01,2.471410869522370213e-01,2.472772462387976822e-01,2.472858417374502460e-01,2.473499354937773453e-01,2.474083937372158759e-01,2.472180257536804870e-01,2.475730876550495674e-01,2.474649605920828666e-01,2.474719933352870771e-01,2.470053066070856673e-01,2.472353347311921357e-01
3.194309057975641131e-01,3.192003751777879317e-01,3.186450180489387995e-01,3.188273798711412921e-01,3.190756614939918578e-01,3.189850238466143129e-01,3.193627162579292800e-01,3.190312928043319007e-01,3.189825527926050674e-01,3.191765624794100087e-01,3.194495133154788835e-01,3.187238744347851149e-01,3.192163989038299121e-01,3.194616724673502994e-01,3.194394255233208857e-01,3.191068288092758221e-01,3.189132687349112150e-01,3.191107546343055490e-01,3.192673047880729142e-01,3.193283079102748334e-01
3.960141440390274048e-01,3.955448072435168161e-01,3.961720737269190384e-01,3.949617715716048361e-01,3.951917490029898672e-01,3.959596980602924643e-01,3.945870347985178106e-01,3.962324891894346002e-01,3.966127626695497566e-01,3.962330449889218675e-01,3.963225834906702327e-01,3.959230579439065867e-01,3.946302235977541817e-01,3.944659062280303496e-01,3.962062066994978538e-01,3.966989165871118717e-01,3.962896391488775483e-01,3.957582903264060259e-01,3.953134525530818122e-01,3.957322360351871460e-01
4.741821803049797723e-01,4.723119888376609010e-01,4.750180904725022635e-01,4.740628160355969123e-01,4.733954797843489271e-01,4.734061057901631786e-01,4.749912179059301853e-01,4.746780339909189572e-01,4.725901554096462731e-01,4.736020940807808000e-01,4.731417587133195379e-01,4.744798385499034432e-01,4.741461671297680924e-01,4.736236999588387397e-01,4.741885958397309975e-01,4.746831921092808937e-01,4.732802895190488801e-01,4.732436990701013868e-01,4.739258860165712073e-01,4.732775321731975682e-01
5.515300242242990869e-01,5.498547484873088642e-01,5.513015393960344346e-01,5.526926920501380458e-01,5.519390716764501770e-01,5.534283569315098239e-01,5.482761085049956407e-01,5.509978388831816565e-01,5.503127917888757104e-01,5.506158000863173863e-01,5.522997375749368887e-01,5.500999289483956556e-01,5.500625850301745778e-01,5.497173300296309684e-01,5.509223692109613824e-01,5.523578082545279599e-01,5.502566216049500358e-01,5.499295149872899247e-01,5.504541648818312982e-01,5.492956975477205628e-01
6.222522557788764397e-01,6.239922428361019957e-01,6.211103785848748338e-01,6.241309133585016822e-01,6.213683095970631287e-01,6.206329330261728394e-01,6.205302755025069450e-01,6.197142982677968925e-01,6.177741770948340649e-01,6.215416506859982038e-01,6.209720408703831573e-01,6.209945427295627818e-01,6.254121554545832851e-01,6.193932165955711167e-01,6.222880315403576112e-01,6.206172780401669753e-01,6.228784564464201479e-01,6.222769306164023240e-01,6.188962290570214630e-01,6.231423784106117081e-01
6.833720940637479924e-01,6.789303631853268461e-01,6.839643654188303223e-01,6.830362152317883684e-01,6.847239820922204068e-01,6.836280850154555777e-01,6.817473882802420615e-01,6.854829008288083614e-01,6.829246546363522130e-01,6.847486844217907098e-01,6.844653014565460492e-01,6.872519030326986744e-01,6.818353697256941404e-01,6.862901885501297983e-01,6.822539450888986945e-01,6.805555471101337739e-01,6.854092479332334342e-01,6.834184164554888419e-01,6.862158102465846232e-01,6.840371312676470916e-01
