# Matrix with as entries the values of fidelity dimension times x iterations
5.007380229621775924e-02,5.007380229621775924e-02,5.007711984311509490e-02,5.007380229621775924e-02,5.007380229621775924e-02,5.007380229621775924e-02,5.007380229621775924e-02,5.007711984311509490e-02,5.007711984311509490e-02,5.007711984311509490e-02,5.007711984311509490e-02,5.007711984311509490e-02,5.007380229621775924e-02,5.007380229621775924e-02,5.007380229621775924e-02,5.007380229621775924e-02,5.007711984311509490e-02,5.007380229621775924e-02,5.007380229621775924e-02,5.007711984311509490e-02
7.068659498687693277e-02,7.068659498687693277e-02,7.067520674226675237e-02,7.067520674226675237e-02,7.066362764026401511e-02,7.064028419294637873e-02,7.065205053559685255e-02,7.065205053559685255e-02,7.067520674226675237e-02,7.065205053559685255e-02,7.066362764026401511e-02,7.067520674226675237e-02,7.064028419294637873e-02,7.067520674226675237e-02,7.066362764026395960e-02,7.068659498687693277e-02,7.068659498687693277e-02,7.064028419294637873e-02,7.066362764026401511e-02,7.066362764026401511e-02
1.068827362210270915e-01,1.069182763221656896e-01,1.069000202363078050e-01,1.069711593007830336e-01,1.069875135871811295e-01,1.068462628870598674e-01,1.068453026777445719e-01,1.069182763221660087e-01,1.069182760069151555e-01,1.069355752191955278e-01,1.068827368500441105e-01,1.069365390358304191e-01,1.069711593007830336e-01,1.068270770685449400e-01,1.069365390358304191e-01,1.068261157852244958e-01,1.070192743161816479e-01,1.069701924319978320e-01,1.069711593007830336e-01,1.068635341653411397e-01
1.577043688915047148e-01,1.579033554606287526e-01,1.578307112739294471e-01,1.579308321448633645e-01,1.580741552896373636e-01,1.578939854743691140e-01,1.579748648298041624e-01,1.579628193617415299e-01,1.581469488187242922e-01,1.577572605726741684e-01,1.580494626957960891e-01,1.580384478162580320e-01,1.580128074392110060e-01,1.576172488218594014e-01,1.577790917268927506e-01,1.578339072938975407e-01,1.580163607858155184e-01,1.576746994138457925e-01,1.580773322510211354e-01,1.579170365824429378e-01
2.198660540840437494e-01,2.201817351282477908e-01,2.201814014227100880e-01,2.201695231632051775e-01,2.200554448085926262e-01,2.200650447736357818e-01,2.201941349917618251e-01,2.201777601167407006e-01,2.201457732277269930e-01,2.198572175994938649e-01,2.201342819444648269e-01,2.204254493328186293e-01,2.201545845284360592e-01,2.198825927071052233e-01,2.203065067101975527e-01,2.201799975541101906e-01,2.202417917213462806e-01,2.199834069802198422e-01,2.201269646887902831e-01,2.200644349653263498e-01
2.898811092579204329e-01,2.891482200745373876e-01,2.888239947147702158e-01,2.891576301936960025e-01,2.900786299112497746e-01,2.909443704569777411e-01,2.892024400999778644e-01,2.897198788229990996e-01,2.901451697103090699e-01,2.903441127269094091e-01,2.903023137298189060e-01,2.905551214310088115e-01,2.898246701159641892e-01,2.890786820607890162e-01,2.908163056057648799e-01,2.900196996962756124e-01,2.902060599569673549e-01,2.899759674022001632e-01,2.905779754036441065e-01,2.901091895796670261e-01
3.647620844603584600e-01,3.646077679631845037e-01,3.633675530850652424e-01,3.638292425102227501e-01,3.625761793388337373e-01,3.645994001312216626e-01,3.650576555689390434e-01,3.659382834030175391e-01,3.657535341497478165e-01,3.661519773778368347e-01,3.659169574795864133e-01,3.630012545306797733e-01,3.646649375681734750e-01,3.649575229520179431e-01,3.621199701724317488e-01,3.659068690042319161e-01,3.619467378570584981e-01,3.662500273299360565e-01,3.645594901608046889e-01,3.641693188376031731e-01
4.368888001260646248e-01,4.384706604094816829e-01,4.402449753756972339e-01,4.393772526781051790e-01,4.400148135450770437e-01,4.402031607332768104e-01,4.398982025296257481e-01,4.401261379662268491e-01,4.425050535000023544e-01,4.389478586637795554e-01,4.369157621535912361e-01,4.403612193774104067e-01,4.427037079218253401e-01,4.371579569468104220e-01,4.411853307451792938e-01,4.394522192888608569e-01,4.426130994962514942e-01,4.427884223112114603e-01,4.395435577430386598e-01,4.412839397476289172e-01
5.098458256925211263e-01,5.081891826957265490e-01,5.088041931465532297e-01,5.105823822382506982e-01,5.126669473968836765e-01,5.101294205109708768e-01,5.121027855582874766e-01,5.073946670104937384e-01,5.140498714941983405e-01,5.095612875341194448e-01,5.125538098692637989e-01,5.113651523968238966e-01,5.125413972892991499e-01,5.131628957697055293e-01,5.157852812243411966e-01,5.096442166778843985e-01,5.115194001198103413e-01,5.108370556867202206e-01,5.133758855843933988e-01,5.086981628301819880e-01
5.747420656136227324e-01,5.645220592343975774e-01,5.768448354304843706e-01,5.743167601674845635e-01,5.750340402022527941e-01,5.747563444568338786e-01,5.763633526858751299e-01,5.732667860932125770e-01,5.763443806221868471e-01,5.749727757233346059e-01,5.780873441066861629e-01,5.763715406355772730e-01,5.769106843430508169e-01,5.754157710074083720e-01,5.753724493258233208e-01,5.745858163086629000e-01,5.746753407812155157e-01,5.769792686473208532e-01,5.776715407033827798e-01,5.674833352273819242e-01
