# Matrix with as entries the values of fidelity dimension times x iterations
1.232595164407830946e-32,1.232595164407830946e-32,1.232595164407830946e-32,1.232595164407830946e-32,1.232595164407830946e-32
3.545001161775636622e-01,6.841193724600501680e-01,7.250695532296420609e-01,7.506976341408637676e-01,7.833346414198731900e-01
9.593316131007050274e-01,8.317230043282960450e-01,9.991084921772345195e-01,9.712892280729820138e-01,9.732419255216471221e-01
9.422979742203348996e-01,9.425100234714414160e-01,9.639133354260341902e-01,7.473878521114228901e-01,9.756886134496073337e-01
7.099378373886724436e-01,9.988281650247214927e-01,9.388166956032814037e-01,7.481999820733933326e-01,9.807012665763443771e-01
9.987961867466758070e-01,9.655926000484356120e-01,9.371300322859085208e-01,9.470195593249732813e-01,9.775409784791410095e-01
9.160383505562427198e-01,8.620242951602397063e-01,9.684454044453774113e-01,9.953175710368066254e-01,9.899182853851391517e-01
9.972413172992911079e-01,9.417226138819756454e-01,9.852440926909963315e-01,9.453007175309579013e-01,9.932019332132816514e-01
9.896847438862491630e-01,9.713581757906457614e-01,9.509264636902851064e-01,9.968043571761600052e-01,9.840232508822298607e-01
