# Matrix with as entries the values of fidelity dimension times x iterations
6.655648731095069603e-01,6.655648731095082926e-01,6.655648731095075155e-01,6.655648731095077375e-01,6.655648731095088477e-01,6.655648731095079595e-01,6.655648731095082926e-01,6.655648731095088477e-01,6.655648731095080706e-01,6.655648731095075155e-01
6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01
6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01
6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01
6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01
6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01
6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01
6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01
6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01
6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01
6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01
6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01
6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01
6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01
6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01
6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01
6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01
6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01
6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01
6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01
6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01
6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01
6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01,6.655648731094954140e-01
